area,item,element,year,unit,value
Western Europe,Pigs,Export Quantity,1963,Head,279200
Western Europe,Pigs,Export Quantity,1964,Head,474320
Western Europe,Pigs,Export Quantity,1965,Head,579000
Western Europe,Pigs,Export Quantity,1966,Head,322466
Western Europe,Pigs,Export Quantity,1967,Head,787232
Western Europe,Pigs,Export Quantity,1968,Head,1126372
Western Europe,Pigs,Export Quantity,1969,Head,1706516
Western Europe,Pigs,Export Quantity,1970,Head,2178758
Western Europe,Pigs,Export Quantity,1971,Head,2071663
Western Europe,Pigs,Export Quantity,1972,Head,2492506
Western Europe,Pigs,Export Quantity,1973,Head,2573913
Western Europe,Pigs,Export Quantity,1974,Head,2787964
Western Europe,Pigs,Export Quantity,1975,Head,3104878
Western Europe,Pigs,Export Quantity,1976,Head,3265424
Western Europe,Pigs,Export Quantity,1977,Head,3279951
Western Europe,Pigs,Export Quantity,1978,Head,3672067
Western Europe,Pigs,Export Quantity,1979,Head,4246885
Western Europe,Pigs,Export Quantity,1980,Head,4680121
Western Europe,Pigs,Export Quantity,1981,Head,4790053
Western Europe,Pigs,Export Quantity,1982,Head,4068885
Western Europe,Pigs,Export Quantity,1983,Head,4130105
Western Europe,Pigs,Export Quantity,1984,Head,4394093
Western Europe,Pigs,Export Quantity,1985,Head,4721391
Western Europe,Pigs,Export Quantity,1986,Head,7081507
Western Europe,Pigs,Export Quantity,1987,Head,7505664
Western Europe,Pigs,Export Quantity,1988,Head,7245366
Western Europe,Pigs,Export Quantity,1989,Head,7225792
Western Europe,Pigs,Export Quantity,1990,Head,7245678
Western Europe,Pigs,Export Quantity,1991,Head,6861528
Western Europe,Pigs,Export Quantity,1992,Head,7991513
Western Europe,Pigs,Export Quantity,1993,Head,6655317
Western Europe,Pigs,Export Quantity,1994,Head,7369299
Western Europe,Pigs,Export Quantity,1995,Head,6755617
Western Europe,Pigs,Export Quantity,1996,Head,7306841
Western Europe,Pigs,Export Quantity,1997,Head,3379696
Western Europe,Pigs,Export Quantity,1998,Head,3947915
Western Europe,Pigs,Export Quantity,1999,Head,5986542
Western Europe,Pigs,Export Quantity,2000,Head,5222793
Western Europe,Pigs,Export Quantity,2001,Head,4671645
Western Europe,Pigs,Export Quantity,2002,Head,4868226
Western Europe,Pigs,Export Quantity,2003,Head,6757176
Western Europe,Pigs,Export Quantity,2004,Head,6576010
Western Europe,Pigs,Export Quantity,2005,Head,7661379
Western Europe,Pigs,Export Quantity,2006,Head,9165978
Western Europe,Pigs,Export Quantity,2007,Head,10669668
Western Europe,Pigs,Export Quantity,2008,Head,12176111
Western Europe,Pigs,Export Quantity,2009,Head,14719308
Western Europe,Pigs,Export Quantity,2010,Head,15688602
Western Europe,Pigs,Export Quantity,2011,Head,14419131
Western Europe,Pigs,Export Quantity,2012,Head,14769890
Western Europe,Pigs,Export Quantity,2013,Head,15863599
Western Europe,Pigs,Export Value,1969,1000 US$,102931
Western Europe,Pigs,Export Value,1970,1000 US$,132731
Western Europe,Pigs,Export Value,1971,1000 US$,133902
Western Europe,Pigs,Export Value,1972,1000 US$,200381
Western Europe,Pigs,Export Value,1973,1000 US$,283247
Western Europe,Pigs,Export Value,1974,1000 US$,280885
Western Europe,Pigs,Export Value,1975,1000 US$,358230
Western Europe,Pigs,Export Value,1976,1000 US$,371003
Western Europe,Pigs,Export Value,1977,1000 US$,415898
Western Europe,Pigs,Export Value,1978,1000 US$,493141
Western Europe,Pigs,Export Value,1979,1000 US$,600557
Western Europe,Pigs,Export Value,1980,1000 US$,702703
Western Europe,Pigs,Export Value,1981,1000 US$,615278
Western Europe,Pigs,Export Value,1982,1000 US$,548565
Western Europe,Pigs,Export Value,1983,1000 US$,477391
Western Europe,Pigs,Export Value,1984,1000 US$,457222
Western Europe,Pigs,Export Value,1985,1000 US$,488163
Western Europe,Pigs,Export Value,1986,1000 US$,747995
Western Europe,Pigs,Export Value,1987,1000 US$,813330
Western Europe,Pigs,Export Value,1988,1000 US$,755758
Western Europe,Pigs,Export Value,1989,1000 US$,842713
Western Europe,Pigs,Export Value,1990,1000 US$,887826
Western Europe,Pigs,Export Value,1991,1000 US$,873945
Western Europe,Pigs,Export Value,1992,1000 US$,1105481
Western Europe,Pigs,Export Value,1993,1000 US$,625944
Western Europe,Pigs,Export Value,1994,1000 US$,745777
Western Europe,Pigs,Export Value,1995,1000 US$,826659
Western Europe,Pigs,Export Value,1996,1000 US$,964733
Western Europe,Pigs,Export Value,1997,1000 US$,337460
Western Europe,Pigs,Export Value,1998,1000 US$,325807
Western Europe,Pigs,Export Value,1999,1000 US$,452966
Western Europe,Pigs,Export Value,2000,1000 US$,438040
Western Europe,Pigs,Export Value,2001,1000 US$,465298
Western Europe,Pigs,Export Value,2002,1000 US$,422910
Western Europe,Pigs,Export Value,2003,1000 US$,600712
Western Europe,Pigs,Export Value,2004,1000 US$,740514
Western Europe,Pigs,Export Value,2005,1000 US$,915078
Western Europe,Pigs,Export Value,2006,1000 US$,1070280
Western Europe,Pigs,Export Value,2007,1000 US$,1169340
Western Europe,Pigs,Export Value,2008,1000 US$,1764764
Western Europe,Pigs,Export Value,2009,1000 US$,1889032
Western Europe,Pigs,Export Value,2010,1000 US$,1746021
Western Europe,Pigs,Export Value,2011,1000 US$,1795055
Western Europe,Pigs,Export Value,2012,1000 US$,2060232
Western Europe,Pigs,Export Value,2013,1000 US$,2164318
Western Europe,Sheep,Export Quantity,1961,Head,111104
Western Europe,Sheep,Export Quantity,1964,Head,114904
Western Europe,Sheep,Export Quantity,1965,Head,143588
Western Europe,Sheep,Export Quantity,1967,Head,121856
Western Europe,Sheep,Export Quantity,1968,Head,178358
Western Europe,Sheep,Export Quantity,1969,Head,167822
Western Europe,Sheep,Export Quantity,1970,Head,143269
Western Europe,Sheep,Export Quantity,1971,Head,162697
Western Europe,Sheep,Export Quantity,1972,Head,249673
Western Europe,Sheep,Export Quantity,1973,Head,332308
Western Europe,Sheep,Export Quantity,1974,Head,425817
Western Europe,Sheep,Export Quantity,1975,Head,663216
Western Europe,Sheep,Export Quantity,1976,Head,750798
Western Europe,Sheep,Export Quantity,1977,Head,807983
Western Europe,Sheep,Export Quantity,1978,Head,982725
Western Europe,Sheep,Export Quantity,1979,Head,914091
Western Europe,Sheep,Export Quantity,1980,Head,987574
Western Europe,Sheep,Export Quantity,1981,Head,560857
Western Europe,Sheep,Export Quantity,1982,Head,730287
Western Europe,Sheep,Export Quantity,1983,Head,1062968
Western Europe,Sheep,Export Quantity,1984,Head,985411
Western Europe,Sheep,Export Quantity,1985,Head,1367902
Western Europe,Sheep,Export Quantity,1986,Head,1454170
Western Europe,Sheep,Export Quantity,1987,Head,1532345
Western Europe,Sheep,Export Quantity,1988,Head,1389148
Western Europe,Sheep,Export Quantity,1989,Head,1639221
Western Europe,Sheep,Export Quantity,1990,Head,2816232
Western Europe,Sheep,Export Quantity,1991,Head,3187173
Western Europe,Sheep,Export Quantity,1992,Head,2642310
Western Europe,Sheep,Export Quantity,1993,Head,2014118
Western Europe,Sheep,Export Quantity,1994,Head,1791511
Western Europe,Sheep,Export Quantity,1995,Head,1669963
Western Europe,Sheep,Export Quantity,1996,Head,1953097
Western Europe,Sheep,Export Quantity,1997,Head,1378522
Western Europe,Sheep,Export Quantity,1998,Head,1436108
Western Europe,Sheep,Export Quantity,1999,Head,1701768
Western Europe,Sheep,Export Quantity,2000,Head,1149639
Western Europe,Sheep,Export Quantity,2001,Head,755748
Western Europe,Sheep,Export Quantity,2002,Head,894923
Western Europe,Sheep,Export Quantity,2003,Head,837481
Western Europe,Sheep,Export Quantity,2004,Head,827734
Western Europe,Sheep,Export Quantity,2005,Head,1254809
Western Europe,Sheep,Export Quantity,2006,Head,1041970
Western Europe,Sheep,Export Quantity,2007,Head,1060603
Western Europe,Sheep,Export Quantity,2008,Head,1017764
Western Europe,Sheep,Export Quantity,2009,Head,1050910
Western Europe,Sheep,Export Quantity,2010,Head,1050990
Western Europe,Sheep,Export Quantity,2011,Head,1133090
Western Europe,Sheep,Export Quantity,2012,Head,982837
Western Europe,Sheep,Export Quantity,2013,Head,848915
Western Europe,Sheep,Export Value,1987,1000 US$,100880
Western Europe,Sheep,Export Value,1988,1000 US$,110027
Western Europe,Sheep,Export Value,1989,1000 US$,123996
Western Europe,Sheep,Export Value,1990,1000 US$,206122
Western Europe,Sheep,Export Value,1991,1000 US$,214372
Western Europe,Sheep,Export Value,1992,1000 US$,194028
Western Europe,Sheep,Export Value,1993,1000 US$,124918
Western Europe,Sheep,Export Value,1994,1000 US$,119853
Western Europe,Sheep,Export Value,1995,1000 US$,117879
Western Europe,Sheep,Export Value,1996,1000 US$,144032
Western Europe,Sheep,Export Value,2005,1000 US$,104976
Western Europe,Sheep,Export Value,2008,1000 US$,106378
Western Europe,Sheep,Export Value,2009,1000 US$,102499
Western Europe,Sheep,Export Value,2011,1000 US$,113914
Oceania,Cattle,Export Quantity,1979,Head,106978
Oceania,Cattle,Export Quantity,1981,Head,109410
Oceania,Cattle,Export Quantity,1982,Head,121444
Oceania,Cattle,Export Quantity,1983,Head,120406
Oceania,Cattle,Export Quantity,1986,Head,181107
Oceania,Cattle,Export Quantity,1987,Head,125081
Oceania,Cattle,Export Quantity,1988,Head,153092
Oceania,Cattle,Export Quantity,1989,Head,189152
Oceania,Cattle,Export Quantity,1990,Head,115889
Oceania,Cattle,Export Quantity,1991,Head,120500
Oceania,Cattle,Export Quantity,1992,Head,146495
Oceania,Cattle,Export Quantity,1993,Head,171567
Oceania,Cattle,Export Quantity,1994,Head,267919
Oceania,Cattle,Export Quantity,1995,Head,631421
Oceania,Cattle,Export Quantity,1996,Head,1165963
Oceania,Cattle,Export Quantity,1997,Head,1535657
Oceania,Cattle,Export Quantity,1998,Head,1009059
Oceania,Cattle,Export Quantity,1999,Head,1392539
Oceania,Cattle,Export Quantity,2000,Head,905235
Oceania,Cattle,Export Quantity,2001,Head,836934
Oceania,Cattle,Export Quantity,2002,Head,983465
Oceania,Cattle,Export Quantity,2003,Head,791988
Oceania,Cattle,Export Quantity,2004,Head,707762
Oceania,Cattle,Export Quantity,2005,Head,623177
Oceania,Cattle,Export Quantity,2006,Head,670175
Oceania,Cattle,Export Quantity,2007,Head,747611
Oceania,Cattle,Export Quantity,2008,Head,885948
Oceania,Cattle,Export Quantity,2009,Head,967439
Oceania,Cattle,Export Quantity,2010,Head,894995
Oceania,Cattle,Export Quantity,2011,Head,652222
Oceania,Cattle,Export Quantity,2012,Head,658923
Oceania,Cattle,Export Quantity,2013,Head,883822
Oceania,Cattle,Export Value,1995,1000 US$,164694
Oceania,Cattle,Export Value,1996,1000 US$,309041
Oceania,Cattle,Export Value,1997,1000 US$,356680
Oceania,Cattle,Export Value,1998,1000 US$,187917
Oceania,Cattle,Export Value,1999,1000 US$,272380
Oceania,Cattle,Export Value,2000,1000 US$,284582
Oceania,Cattle,Export Value,2001,1000 US$,286248
Oceania,Cattle,Export Value,2002,1000 US$,337751
Oceania,Cattle,Export Value,2003,1000 US$,329623
Oceania,Cattle,Export Value,2004,1000 US$,416792
Oceania,Cattle,Export Value,2005,1000 US$,355462
Oceania,Cattle,Export Value,2006,1000 US$,370559
Oceania,Cattle,Export Value,2007,1000 US$,462380
Oceania,Cattle,Export Value,2008,1000 US$,567235
Oceania,Cattle,Export Value,2009,1000 US$,540972
Oceania,Cattle,Export Value,2010,1000 US$,659010
Oceania,Cattle,Export Value,2011,1000 US$,630455
Oceania,Cattle,Export Value,2012,1000 US$,715196
Oceania,Cattle,Export Value,2013,1000 US$,786860
Oceania,Sheep,Export Quantity,1961,Head,150600
Oceania,Sheep,Export Quantity,1962,Head,202900
Oceania,Sheep,Export Quantity,1963,Head,265100
Oceania,Sheep,Export Quantity,1964,Head,328107
Oceania,Sheep,Export Quantity,1965,Head,286693
Oceania,Sheep,Export Quantity,1966,Head,294551
Oceania,Sheep,Export Quantity,1967,Head,350609
Oceania,Sheep,Export Quantity,1968,Head,373442
Oceania,Sheep,Export Quantity,1969,Head,372968
Oceania,Sheep,Export Quantity,1970,Head,563438
Oceania,Sheep,Export Quantity,1971,Head,780587
Oceania,Sheep,Export Quantity,1972,Head,888792
Oceania,Sheep,Export Quantity,1973,Head,1143802
Oceania,Sheep,Export Quantity,1974,Head,1158699
Oceania,Sheep,Export Quantity,1975,Head,1453915
Oceania,Sheep,Export Quantity,1976,Head,1845262
Oceania,Sheep,Export Quantity,1977,Head,3404894
Oceania,Sheep,Export Quantity,1978,Head,4141289
Oceania,Sheep,Export Quantity,1979,Head,3897051
Oceania,Sheep,Export Quantity,1980,Head,6171623
Oceania,Sheep,Export Quantity,1981,Head,5761755
Oceania,Sheep,Export Quantity,1982,Head,6094246
Oceania,Sheep,Export Quantity,1983,Head,7004064
Oceania,Sheep,Export Quantity,1984,Head,6349333
Oceania,Sheep,Export Quantity,1985,Head,6257216
Oceania,Sheep,Export Quantity,1986,Head,6517841
Oceania,Sheep,Export Quantity,1987,Head,8371513
Oceania,Sheep,Export Quantity,1988,Head,7665559
Oceania,Sheep,Export Quantity,1989,Head,7383152
Oceania,Sheep,Export Quantity,1990,Head,5013445
Oceania,Sheep,Export Quantity,1991,Head,5006113
Oceania,Sheep,Export Quantity,1992,Head,5963121
Oceania,Sheep,Export Quantity,1993,Head,6370762
Oceania,Sheep,Export Quantity,1994,Head,6418315
Oceania,Sheep,Export Quantity,1995,Head,6472822
Oceania,Sheep,Export Quantity,1996,Head,6594139
Oceania,Sheep,Export Quantity,1997,Head,5513808
Oceania,Sheep,Export Quantity,1998,Head,5322443
Oceania,Sheep,Export Quantity,1999,Head,5286442
Oceania,Sheep,Export Quantity,2000,Head,5433772
Oceania,Sheep,Export Quantity,2001,Head,6820700
Oceania,Sheep,Export Quantity,2002,Head,6109180
Oceania,Sheep,Export Quantity,2003,Head,4786099
Oceania,Sheep,Export Quantity,2004,Head,3397723
Oceania,Sheep,Export Quantity,2005,Head,4190292
Oceania,Sheep,Export Quantity,2006,Head,4186525
Oceania,Sheep,Export Quantity,2007,Head,3807929
Oceania,Sheep,Export Quantity,2008,Head,4215116
Oceania,Sheep,Export Quantity,2009,Head,3567733
Oceania,Sheep,Export Quantity,2010,Head,2978295
Oceania,Sheep,Export Quantity,2011,Head,2308598
Oceania,Sheep,Export Quantity,2012,Head,2280046
Oceania,Sheep,Export Quantity,2013,Head,1973785
Oceania,Sheep,Export Value,1979,1000 US$,104329
Oceania,Sheep,Export Value,1980,1000 US$,194478
Oceania,Sheep,Export Value,1981,1000 US$,199484
Oceania,Sheep,Export Value,1982,1000 US$,197474
Oceania,Sheep,Export Value,1983,1000 US$,172717
Oceania,Sheep,Export Value,1984,1000 US$,178497
Oceania,Sheep,Export Value,1985,1000 US$,148198
Oceania,Sheep,Export Value,1986,1000 US$,123057
Oceania,Sheep,Export Value,1987,1000 US$,148510
Oceania,Sheep,Export Value,1988,1000 US$,176029
Oceania,Sheep,Export Value,1989,1000 US$,183876
Oceania,Sheep,Export Value,1990,1000 US$,103248
Oceania,Sheep,Export Value,1992,1000 US$,116253
Oceania,Sheep,Export Value,1993,1000 US$,131789
Oceania,Sheep,Export Value,1994,1000 US$,142196
Oceania,Sheep,Export Value,1995,1000 US$,160647
Oceania,Sheep,Export Value,1996,1000 US$,191812
Oceania,Sheep,Export Value,1997,1000 US$,155483
Oceania,Sheep,Export Value,1998,1000 US$,134568
Oceania,Sheep,Export Value,1999,1000 US$,129537
Oceania,Sheep,Export Value,2000,1000 US$,124034
Oceania,Sheep,Export Value,2001,1000 US$,189774
Oceania,Sheep,Export Value,2002,1000 US$,224498
Oceania,Sheep,Export Value,2003,1000 US$,226015
Oceania,Sheep,Export Value,2004,1000 US$,168794
Oceania,Sheep,Export Value,2005,1000 US$,215927
Oceania,Sheep,Export Value,2006,1000 US$,221253
Oceania,Sheep,Export Value,2007,1000 US$,224078
Oceania,Sheep,Export Value,2008,1000 US$,274822
Oceania,Sheep,Export Value,2009,1000 US$,255666
Oceania,Sheep,Export Value,2010,1000 US$,297496
Oceania,Sheep,Export Value,2011,1000 US$,318168
Oceania,Sheep,Export Value,2012,1000 US$,287702
Oceania,Sheep,Export Value,2013,1000 US$,167220
Australia & New Zealand,Cattle,Export Quantity,1979,Head,106948
Australia & New Zealand,Cattle,Export Quantity,1981,Head,108570
Australia & New Zealand,Cattle,Export Quantity,1982,Head,121444
Australia & New Zealand,Cattle,Export Quantity,1983,Head,119603
Australia & New Zealand,Cattle,Export Quantity,1986,Head,181107
Australia & New Zealand,Cattle,Export Quantity,1987,Head,125081
Australia & New Zealand,Cattle,Export Quantity,1988,Head,153092
Australia & New Zealand,Cattle,Export Quantity,1989,Head,189152
Australia & New Zealand,Cattle,Export Quantity,1990,Head,115889
Australia & New Zealand,Cattle,Export Quantity,1991,Head,120500
Australia & New Zealand,Cattle,Export Quantity,1992,Head,146485
Australia & New Zealand,Cattle,Export Quantity,1993,Head,171567
Australia & New Zealand,Cattle,Export Quantity,1994,Head,267919
Australia & New Zealand,Cattle,Export Quantity,1995,Head,631421
Australia & New Zealand,Cattle,Export Quantity,1996,Head,1165963
Australia & New Zealand,Cattle,Export Quantity,1997,Head,1535657
Australia & New Zealand,Cattle,Export Quantity,1998,Head,1009044
Australia & New Zealand,Cattle,Export Quantity,1999,Head,1392539
Australia & New Zealand,Cattle,Export Quantity,2000,Head,905235
Australia & New Zealand,Cattle,Export Quantity,2001,Head,836934
Australia & New Zealand,Cattle,Export Quantity,2002,Head,983465
Australia & New Zealand,Cattle,Export Quantity,2003,Head,791911
Australia & New Zealand,Cattle,Export Quantity,2004,Head,706429
Australia & New Zealand,Cattle,Export Quantity,2005,Head,623162
Australia & New Zealand,Cattle,Export Quantity,2006,Head,670174
Australia & New Zealand,Cattle,Export Quantity,2007,Head,747611
Australia & New Zealand,Cattle,Export Quantity,2008,Head,885948
Australia & New Zealand,Cattle,Export Quantity,2009,Head,967438
Australia & New Zealand,Cattle,Export Quantity,2010,Head,894988
Australia & New Zealand,Cattle,Export Quantity,2011,Head,652200
Australia & New Zealand,Cattle,Export Quantity,2012,Head,658902
Australia & New Zealand,Cattle,Export Quantity,2013,Head,883800
Australia & New Zealand,Cattle,Export Value,1995,1000 US$,164694
Australia & New Zealand,Cattle,Export Value,1996,1000 US$,309041
Australia & New Zealand,Cattle,Export Value,1997,1000 US$,356680
Australia & New Zealand,Cattle,Export Value,1998,1000 US$,187853
Australia & New Zealand,Cattle,Export Value,1999,1000 US$,272380
Australia & New Zealand,Cattle,Export Value,2000,1000 US$,284582
Australia & New Zealand,Cattle,Export Value,2001,1000 US$,286248
Australia & New Zealand,Cattle,Export Value,2002,1000 US$,337751
Australia & New Zealand,Cattle,Export Value,2003,1000 US$,329602
Australia & New Zealand,Cattle,Export Value,2004,1000 US$,416257
Australia & New Zealand,Cattle,Export Value,2005,1000 US$,355453
Australia & New Zealand,Cattle,Export Value,2006,1000 US$,370558
Australia & New Zealand,Cattle,Export Value,2007,1000 US$,462380
Australia & New Zealand,Cattle,Export Value,2008,1000 US$,567235
Australia & New Zealand,Cattle,Export Value,2009,1000 US$,540970
Australia & New Zealand,Cattle,Export Value,2010,1000 US$,659005
Australia & New Zealand,Cattle,Export Value,2011,1000 US$,630448
Australia & New Zealand,Cattle,Export Value,2012,1000 US$,715181
Australia & New Zealand,Cattle,Export Value,2013,1000 US$,786854
Australia & New Zealand,Sheep,Export Quantity,1961,Head,150600
Australia & New Zealand,Sheep,Export Quantity,1962,Head,202900
Australia & New Zealand,Sheep,Export Quantity,1963,Head,265100
Australia & New Zealand,Sheep,Export Quantity,1964,Head,328107
Australia & New Zealand,Sheep,Export Quantity,1965,Head,286693
Australia & New Zealand,Sheep,Export Quantity,1966,Head,294551
Australia & New Zealand,Sheep,Export Quantity,1967,Head,350609
Australia & New Zealand,Sheep,Export Quantity,1968,Head,373442
Australia & New Zealand,Sheep,Export Quantity,1969,Head,372968
Australia & New Zealand,Sheep,Export Quantity,1970,Head,563438
Australia & New Zealand,Sheep,Export Quantity,1971,Head,780587
Australia & New Zealand,Sheep,Export Quantity,1972,Head,888792
Australia & New Zealand,Sheep,Export Quantity,1973,Head,1143802
Australia & New Zealand,Sheep,Export Quantity,1974,Head,1158699
Australia & New Zealand,Sheep,Export Quantity,1975,Head,1453915
Australia & New Zealand,Sheep,Export Quantity,1976,Head,1845262
Australia & New Zealand,Sheep,Export Quantity,1977,Head,3404894
Australia & New Zealand,Sheep,Export Quantity,1978,Head,4141289
Australia & New Zealand,Sheep,Export Quantity,1979,Head,3897051
Australia & New Zealand,Sheep,Export Quantity,1980,Head,6171623
Australia & New Zealand,Sheep,Export Quantity,1981,Head,5761755
Australia & New Zealand,Sheep,Export Quantity,1982,Head,6094246
Australia & New Zealand,Sheep,Export Quantity,1983,Head,7004064
Australia & New Zealand,Sheep,Export Quantity,1984,Head,6349333
Australia & New Zealand,Sheep,Export Quantity,1985,Head,6257216
Australia & New Zealand,Sheep,Export Quantity,1986,Head,6517841
Australia & New Zealand,Sheep,Export Quantity,1987,Head,8371513
Australia & New Zealand,Sheep,Export Quantity,1988,Head,7665559
Australia & New Zealand,Sheep,Export Quantity,1989,Head,7383152
Australia & New Zealand,Sheep,Export Quantity,1990,Head,5013445
Australia & New Zealand,Sheep,Export Quantity,1991,Head,5006113
Australia & New Zealand,Sheep,Export Quantity,1992,Head,5963121
Australia & New Zealand,Sheep,Export Quantity,1993,Head,6370762
Australia & New Zealand,Sheep,Export Quantity,1994,Head,6418315
Australia & New Zealand,Sheep,Export Quantity,1995,Head,6472822
Australia & New Zealand,Sheep,Export Quantity,1996,Head,6594139
Australia & New Zealand,Sheep,Export Quantity,1997,Head,5513808
Australia & New Zealand,Sheep,Export Quantity,1998,Head,5322443
Australia & New Zealand,Sheep,Export Quantity,1999,Head,5286442
Australia & New Zealand,Sheep,Export Quantity,2000,Head,5433772
Australia & New Zealand,Sheep,Export Quantity,2001,Head,6820700
Australia & New Zealand,Sheep,Export Quantity,2002,Head,6109180
Australia & New Zealand,Sheep,Export Quantity,2003,Head,4786099
Australia & New Zealand,Sheep,Export Quantity,2004,Head,3397266
Australia & New Zealand,Sheep,Export Quantity,2005,Head,4189753
Australia & New Zealand,Sheep,Export Quantity,2006,Head,4186525
Australia & New Zealand,Sheep,Export Quantity,2007,Head,3807929
Australia & New Zealand,Sheep,Export Quantity,2008,Head,4215116
Australia & New Zealand,Sheep,Export Quantity,2009,Head,3567733
Australia & New Zealand,Sheep,Export Quantity,2010,Head,2978295
Australia & New Zealand,Sheep,Export Quantity,2011,Head,2308598
Australia & New Zealand,Sheep,Export Quantity,2012,Head,2280046
Australia & New Zealand,Sheep,Export Quantity,2013,Head,1973785
Australia & New Zealand,Sheep,Export Value,1979,1000 US$,104329
Australia & New Zealand,Sheep,Export Value,1980,1000 US$,194478
Australia & New Zealand,Sheep,Export Value,1981,1000 US$,199484
Australia & New Zealand,Sheep,Export Value,1982,1000 US$,197474
Australia & New Zealand,Sheep,Export Value,1983,1000 US$,172717
Australia & New Zealand,Sheep,Export Value,1984,1000 US$,178497
Australia & New Zealand,Sheep,Export Value,1985,1000 US$,148198
Australia & New Zealand,Sheep,Export Value,1986,1000 US$,123057
Australia & New Zealand,Sheep,Export Value,1987,1000 US$,148510
Australia & New Zealand,Sheep,Export Value,1988,1000 US$,176029
Australia & New Zealand,Sheep,Export Value,1989,1000 US$,183876
Australia & New Zealand,Sheep,Export Value,1990,1000 US$,103248
Australia & New Zealand,Sheep,Export Value,1992,1000 US$,116253
Australia & New Zealand,Sheep,Export Value,1993,1000 US$,131789
Australia & New Zealand,Sheep,Export Value,1994,1000 US$,142196
Australia & New Zealand,Sheep,Export Value,1995,1000 US$,160647
Australia & New Zealand,Sheep,Export Value,1996,1000 US$,191812
Australia & New Zealand,Sheep,Export Value,1997,1000 US$,155483
Australia & New Zealand,Sheep,Export Value,1998,1000 US$,134568
Australia & New Zealand,Sheep,Export Value,1999,1000 US$,129537
Australia & New Zealand,Sheep,Export Value,2000,1000 US$,124034
Australia & New Zealand,Sheep,Export Value,2001,1000 US$,189774
Australia & New Zealand,Sheep,Export Value,2002,1000 US$,224498
Australia & New Zealand,Sheep,Export Value,2003,1000 US$,226015
Australia & New Zealand,Sheep,Export Value,2004,1000 US$,168706
Australia & New Zealand,Sheep,Export Value,2005,1000 US$,215842
Australia & New Zealand,Sheep,Export Value,2006,1000 US$,221253
Australia & New Zealand,Sheep,Export Value,2007,1000 US$,224078
Australia & New Zealand,Sheep,Export Value,2008,1000 US$,274822
Australia & New Zealand,Sheep,Export Value,2009,1000 US$,255666
Australia & New Zealand,Sheep,Export Value,2010,1000 US$,297496
Australia & New Zealand,Sheep,Export Value,2011,1000 US$,318168
Australia & New Zealand,Sheep,Export Value,2012,1000 US$,287702
Australia & New Zealand,Sheep,Export Value,2013,1000 US$,167220
European Union,Cattle,Export Quantity,1961,Head,1767562
European Union,Cattle,Export Quantity,1962,Head,1403274
European Union,Cattle,Export Quantity,1963,Head,1923545
European Union,Cattle,Export Quantity,1964,Head,2064489
European Union,Cattle,Export Quantity,1965,Head,2108953
European Union,Cattle,Export Quantity,1966,Head,1852466
European Union,Cattle,Export Quantity,1967,Head,2407887
European Union,Cattle,Export Quantity,1968,Head,2747218
European Union,Cattle,Export Quantity,1969,Head,3021974
European Union,Cattle,Export Quantity,1970,Head,3224110
European Union,Cattle,Export Quantity,1971,Head,3405356
European Union,Cattle,Export Quantity,1972,Head,3714055
European Union,Cattle,Export Quantity,1973,Head,3308834
European Union,Cattle,Export Quantity,1974,Head,2928740
European Union,Cattle,Export Quantity,1975,Head,4041709
European Union,Cattle,Export Quantity,1976,Head,3580271
European Union,Cattle,Export Quantity,1977,Head,3467733
European Union,Cattle,Export Quantity,1978,Head,3813093
European Union,Cattle,Export Quantity,1979,Head,3891755
European Union,Cattle,Export Quantity,1980,Head,3898046
European Union,Cattle,Export Quantity,1981,Head,3905553
European Union,Cattle,Export Quantity,1982,Head,3963082
European Union,Cattle,Export Quantity,1983,Head,4051162
European Union,Cattle,Export Quantity,1984,Head,4053314
European Union,Cattle,Export Quantity,1985,Head,3850921
European Union,Cattle,Export Quantity,1986,Head,4231000
European Union,Cattle,Export Quantity,1987,Head,4273174
European Union,Cattle,Export Quantity,1988,Head,4095424
European Union,Cattle,Export Quantity,1989,Head,4032131
European Union,Cattle,Export Quantity,1990,Head,3842556
European Union,Cattle,Export Quantity,1991,Head,4284288
European Union,Cattle,Export Quantity,1992,Head,4661165
European Union,Cattle,Export Quantity,1993,Head,4681535
European Union,Cattle,Export Quantity,1994,Head,4968915
European Union,Cattle,Export Quantity,1995,Head,4649210
European Union,Cattle,Export Quantity,1996,Head,3891271
European Union,Cattle,Export Quantity,1997,Head,4185506
European Union,Cattle,Export Quantity,1998,Head,4241930
European Union,Cattle,Export Quantity,1999,Head,4358000
European Union,Cattle,Export Quantity,2000,Head,4404115
European Union,Cattle,Export Quantity,2001,Head,3399329
European Union,Cattle,Export Quantity,2002,Head,4093820
European Union,Cattle,Export Quantity,2003,Head,4203872
European Union,Cattle,Export Quantity,2004,Head,4309651
European Union,Cattle,Export Quantity,2005,Head,4323380
European Union,Cattle,Export Quantity,2006,Head,4455906
European Union,Cattle,Export Quantity,2007,Head,4122465
European Union,Cattle,Export Quantity,2008,Head,3764718
European Union,Cattle,Export Quantity,2009,Head,4303046
European Union,Cattle,Export Quantity,2010,Head,4612369
European Union,Cattle,Export Quantity,2011,Head,4728783
European Union,Cattle,Export Quantity,2012,Head,4393333
European Union,Cattle,Export Quantity,2013,Head,4209584
European Union,Cattle,Export Value,1961,1000 US$,313523
European Union,Cattle,Export Value,1962,1000 US$,259811
European Union,Cattle,Export Value,1963,1000 US$,357574
